probe,probe_x_m,probe_y_m,side,x_bin_m,coherence_f1,coherence_f2,frequency_f1_hz,frequency_f2_hz
0,0.01,0.0,fin_z_max,-0.0001676725000000004,0.7226519154724292,0.9799315992416615,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0001784724999999987,0.7459008495740851,0.9805365870330359,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0005246174999999987,0.7269006137839508,0.9811817347755679,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0008707624999999995,0.727160669862733,0.9810260018691794,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0012169074999999994,0.7511694436747826,0.9818751498046598,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0015630524999999985,0.7369527899933982,0.9819849831312703,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0019091974999999994,0.7326207490282777,0.981795520499945,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0022553425,0.7336284993705943,0.9806566635980233,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0026014874999999993,0.7442399734557137,0.9828135289292437,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0029476324999999984,0.7394364790655059,0.9822566019487163,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0032937774999999975,0.7547142747564048,0.9830936761329607,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0036399224999999983,0.6784586918911407,0.9827591507671759,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.003986067499999999,0.7488565483066388,0.9842652613618661,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.004332212499999998,0.7612246960535146,0.9855584302795874,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.004678357499999999,0.6884125605101439,0.9897383687627619,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0050245025,0.7443152906949945,0.9869534775546114,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.005370647499999999,0.727093168139184,0.9878822786111393,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.005716792499999998,0.609799868160221,0.9790792854762578,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.006062937499999997,0.5776432715576991,0.9763750151805834,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.006409082499999998,0.5144342487401309,0.9713687332963601,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.006755227499999999,0.5164416819017968,0.9767928355956889,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.007447517499999999,0.43400413946936334,0.9605014873547387,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.0077936624999999995,0.3947547147623054,0.969504292201752,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.008485952499999998,0.3518108495074544,0.9665683555206155,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.008832097499999997,0.27334622148413557,0.9819128862744544,3.1250000000000666,6.640625000000141
