# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
6.090518168161533	smoothSolver	1.32948550e-03	9.81783980e-10	3	6.89229590e-03	3.03563540e-09	3	3.45906510e-03	1.67903380e-09	4	false	GAMG	7.34394920e-03	4.75425360e-05	4	true
6.092172219422726	smoothSolver	1.32911200e-03	9.76904030e-10	3	6.90237610e-03	3.03744470e-09	3	3.38357010e-03	1.66967960e-09	4	false	GAMG	7.66596960e-03	5.05532520e-05	4	true
6.093825363010591	smoothSolver	1.32878940e-03	9.72438850e-10	3	6.91139330e-03	3.03862950e-09	3	3.43329180e-03	1.67884890e-09	4	false	GAMG	8.03196420e-03	5.02986310e-05	4	true
6.095477604657034	smoothSolver	1.32815780e-03	9.67442340e-10	3	6.91990470e-03	3.03774950e-09	3	3.41938250e-03	1.62271740e-09	4	false	GAMG	7.80754730e-03	4.75637130e-05	4	true
6.097128950118138	smoothSolver	1.32742470e-03	9.62715630e-10	3	6.92839740e-03	3.03712030e-09	3	3.38977290e-03	1.58027550e-09	4	false	GAMG	7.95041080e-03	4.86773670e-05	4	true
6.098779405244478	smoothSolver	1.32696230e-03	9.57961310e-10	3	6.93605400e-03	3.03581910e-09	3	3.42012680e-03	1.57209730e-09	4	false	GAMG	7.86461240e-03	4.86242370e-05	4	true
6.100428976121539	smoothSolver	1.32665980e-03	9.53190820e-10	3	6.94257500e-03	3.03365450e-09	3	3.42462130e-03	1.53499760e-09	4	false	GAMG	7.61044160e-03	4.79266070e-05	4	true
6.102077669155051	smoothSolver	1.32632120e-03	9.48620580e-10	3	6.94806590e-03	3.03084880e-09	3	3.55465390e-03	1.57324770e-09	4	false	GAMG	7.32457620e-03	4.77230590e-05	4	true
6.103725490890142	smoothSolver	1.32595310e-03	9.44323230e-10	3	6.95327140e-03	3.02736440e-09	3	3.46762290e-03	1.49855230e-09	4	false	GAMG	7.85341340e-03	4.97048810e-05	4	true
6.105372448494292	smoothSolver	1.32534270e-03	9.39953800e-10	3	6.95704010e-03	3.02199480e-09	3	3.43839810e-03	1.47200560e-09	4	false	GAMG	8.02064300e-03	5.05715020e-05	4	true
6.107018549181092	smoothSolver	1.32508330e-03	9.35720480e-10	3	6.95915370e-03	3.01569650e-09	3	3.44900000e-03	1.45158640e-09	4	false	GAMG	8.10922920e-03	4.87663330e-05	4	true
6.108663800370192	smoothSolver	1.32466790e-03	9.31758350e-10	3	6.95983900e-03	3.00818200e-09	3	3.46958420e-03	1.50450200e-09	4	false	GAMG	8.32582640e-03	4.91088660e-05	4	true
6.110308209715164	smoothSolver	1.32434090e-03	9.27930650e-10	3	6.95850790e-03	2.99908040e-09	3	3.44278130e-03	1.47271630e-09	4	false	GAMG	8.52946390e-03	4.86628710e-05	4	true
6.111951784875764	smoothSolver	1.32404720e-03	9.24158170e-10	3	6.95558250e-03	2.98865670e-09	3	3.51332280e-03	1.46061050e-09	4	false	GAMG	8.25878150e-03	4.99552030e-05	4	true
6.113594533909716	smoothSolver	1.32334070e-03	9.20373240e-10	3	6.95093810e-03	2.97678070e-09	3	3.44251750e-03	1.41972000e-09	4	false	GAMG	8.22672570e-03	5.08566650e-05	4	true
6.115236465138348	smoothSolver	1.32306740e-03	9.16592040e-10	3	6.94542950e-03	2.96405720e-09	3	3.45438880e-03	1.42406010e-09	4	false	GAMG	8.47967040e-03	5.31529920e-05	4	true
6.116877587027741	smoothSolver	1.32266320e-03	9.12859730e-10	3	6.93884270e-03	2.95025860e-09	3	3.50956050e-03	1.43907710e-09	4	false	GAMG	8.86123240e-03	5.69974280e-05	4	true
6.118517908143278	smoothSolver	1.32250720e-03	9.09229950e-10	3	6.93076950e-03	2.93611170e-09	3	3.50441890e-03	1.39292320e-09	4	false	GAMG	8.44926670e-03	4.96172220e-05	4	true
6.120157437360315	smoothSolver	1.32203760e-03	9.05319880e-10	3	6.92174060e-03	2.92050680e-09	3	3.51717950e-03	1.32359640e-09	4	false	GAMG	8.69499970e-03	5.22992410e-05	4	true
6.121796183943278	smoothSolver	1.32179200e-03	9.01416700e-10	3	6.91184430e-03	2.90391660e-09	3	3.44852550e-03	1.25717520e-09	4	false	GAMG	9.77928450e-03	5.48234060e-05	4	true
6.123434157368316	smoothSolver	1.32155600e-03	8.97583680e-10	3	6.90128640e-03	2.88714960e-09	3	3.52057030e-03	1.24085380e-09	4	false	GAMG	9.90074160e-03	5.17550300e-05	4	true
6.125071367263121	smoothSolver	1.32083320e-03	8.93691260e-10	3	6.89046690e-03	2.86966150e-09	3	3.56140280e-03	1.28407210e-09	4	false	GAMG	9.33370430e-03	5.14414510e-05	4	true
6.126707822779618	smoothSolver	1.32043840e-03	8.90529950e-10	3	6.87926160e-03	2.85383420e-09	3	3.61630890e-03	1.26231910e-09	4	false	GAMG	1.05201110e-02	5.07024770e-05	4	true
6.128343533676667	smoothSolver	1.32005490e-03	8.86789860e-10	3	6.86770300e-03	2.83615130e-09	3	3.59263080e-03	1.21667360e-09	4	false	GAMG	8.92997810e-03	5.00812510e-05	4	true
6.129978510397457	smoothSolver	1.31971900e-03	8.82773230e-10	3	6.85575530e-03	2.81735710e-09	3	3.56039760e-03	1.22867150e-09	4	false	GAMG	8.01225090e-03	4.85563560e-05	4	true
6.131612763757013	smoothSolver	1.31933890e-03	8.78769300e-10	3	6.84280320e-03	2.79818810e-09	3	3.55674500e-03	1.12670570e-09	4	false	GAMG	7.79300550e-03	5.04066980e-05	4	true
6.133246304453568	smoothSolver	1.31909570e-03	8.74893540e-10	3	6.82934130e-03	2.77890720e-09	3	3.56561230e-03	1.11534630e-09	4	false	GAMG	7.83584210e-03	4.67071720e-05	4	true
6.134879142981463	smoothSolver	1.31883630e-03	8.71328520e-10	3	6.81506120e-03	2.75969840e-09	3	3.52823190e-03	1.13516310e-09	4	false	GAMG	8.10815870e-03	4.77256080e-05	4	true
6.136511289920343	smoothSolver	1.31880040e-03	8.67647490e-10	3	6.80024120e-03	2.74008670e-09	3	3.51712360e-03	1.08340870e-09	4	false	GAMG	7.78686850e-03	4.91112480e-05	4	true
6.138142756029927	smoothSolver	1.31832600e-03	8.63937520e-10	3	6.78537920e-03	2.71990710e-09	3	3.54658180e-03	1.09088960e-09	4	false	GAMG	7.43746450e-03	4.75826130e-05	4	true
6.139773552671894	smoothSolver	1.31788700e-03	8.60186560e-10	3	6.77070470e-03	2.69875330e-09	3	3.58830820e-03	1.06597130e-09	4	false	GAMG	7.37121600e-03	4.67370590e-05	4	true
6.141403691540231	smoothSolver	1.31739920e-03	8.56427800e-10	3	6.75553160e-03	2.67731130e-09	3	3.64803420e-03	1.01570700e-09	4	false	GAMG	7.96619870e-03	4.56039050e-05	4	true
6.143033184682026	smoothSolver	1.31696370e-03	8.52663720e-10	3	6.73947130e-03	2.65553070e-09	3	3.64256610e-03	9.96870620e-10	4	false	GAMG	8.45513860e-03	5.26617350e-05	4	true
6.144662043260952	smoothSolver	1.31648150e-03	8.49950120e-10	3	6.72293290e-03	2.63572570e-09	3	3.53118850e-03	9.62036910e-10	4	false	GAMG	8.73883810e-03	4.93848790e-05	4	true
6.146290278853876	smoothSolver	1.31635790e-03	8.46566370e-10	3	6.70629720e-03	2.61405580e-09	3	3.59557470e-03	9.57811630e-10	4	false	GAMG	8.57157670e-03	5.29773520e-05	4	true
6.147917903080081	smoothSolver	1.31626910e-03	8.43137410e-10	3	6.68919160e-03	2.59247740e-09	3	3.63414360e-03	9.85733310e-10	4	false	GAMG	8.56327000e-03	5.44756850e-05	4	true
6.149544928240903	smoothSolver	1.31624700e-03	8.39386190e-10	3	6.67150340e-03	2.57037140e-09	3	3.56368590e-03	8.26087400e-10	4	false	GAMG	8.06758690e-03	4.54564950e-05	4	true
6.151171366916385	smoothSolver	1.31580650e-03	8.35446090e-10	3	6.65451930e-03	2.54811020e-09	3	3.53218650e-03	8.43281250e-10	4	false	GAMG	8.34749750e-03	5.03876170e-05	4	true
6.152797231440363	smoothSolver	1.31564470e-03	8.32394980e-10	3	6.63883500e-03	2.52787510e-09	3	3.55843970e-03	8.66052480e-10	4	false	GAMG	8.42258230e-03	5.07200930e-05	4	true
6.154422533397728	smoothSolver	1.31585550e-03	8.29736930e-10	3	6.62334340e-03	2.50893620e-09	3	3.60644570e-03	8.66777280e-10	4	false	GAMG	7.80249580e-03	4.62720780e-05	4	true
6.156047285490267	smoothSolver	1.31564190e-03	8.26274860e-10	3	6.60740760e-03	2.48787830e-09	3	3.60190610e-03	8.70473660e-10	4	false	GAMG	7.61088130e-03	4.68300760e-05	4	true
6.157671500616667	smoothSolver	1.31548040e-03	8.23072360e-10	3	6.59137730e-03	2.46729930e-09	3	3.61936570e-03	7.45719940e-10	4	false	GAMG	8.57407360e-03	4.55772350e-05	4	true
6.159295191837538	smoothSolver	1.31516600e-03	8.19995390e-10	3	6.57536430e-03	2.44669500e-09	3	3.82086820e-03	8.41032730e-10	4	false	GAMG	9.01278980e-03	5.71002290e-05	4	true
6.160918372679397	smoothSolver	1.31519840e-03	8.16561320e-10	3	6.55939490e-03	2.42543520e-09	3	3.63537620e-03	7.31154930e-10	4	false	GAMG	8.66212270e-03	4.76975390e-05	4	true
6.16254105635262	smoothSolver	1.31501110e-03	8.13761690e-10	3	6.54280660e-03	2.40498330e-09	3	3.57852180e-03	7.32378760e-10	4	false	GAMG	9.02099870e-03	5.25674550e-05	4	true
6.16416325670066	smoothSolver	1.31483870e-03	8.10213930e-10	3	6.52622300e-03	2.38317930e-09	3	3.56215710e-03	6.90840230e-10	4	false	GAMG	9.35385630e-03	5.95803940e-05	4	true
6.165784986142617	smoothSolver	1.31491530e-03	8.08498790e-10	3	6.50980170e-03	2.36495920e-09	3	3.55209760e-03	6.72415060e-10	4	false	GAMG	8.00271890e-03	4.60097150e-05	4	true
6.167406257578775	smoothSolver	1.31461620e-03	8.05655550e-10	3	6.49320810e-03	2.34430230e-09	3	3.56028960e-03	6.40789040e-10	4	false	GAMG	8.47939410e-03	5.00443730e-05	4	true
6.169027084589701	smoothSolver	1.31459090e-03	8.02693060e-10	3	6.47601260e-03	2.32316110e-09	3	3.68527610e-03	6.24775540e-10	4	false	GAMG	8.35935970e-03	5.05662880e-05	4	true
6.170647480989777	smoothSolver	1.31451050e-03	7.99847300e-10	3	6.45853610e-03	2.30246440e-09	3	3.68747560e-03	5.96361480e-10	4	false	GAMG	8.21345020e-03	4.77258490e-05	4	true
6.172267460897205	smoothSolver	1.31431690e-03	7.96783230e-10	3	6.44110530e-03	2.28119620e-09	3	3.57489700e-03	5.69778540e-10	4	false	GAMG	8.29901420e-03	4.51052260e-05	4	true
6.173887038199498	smoothSolver	1.31424330e-03	7.94097310e-10	3	6.42388990e-03	2.26100930e-09	3	3.78094870e-03	5.66583670e-10	4	false	GAMG	8.73608020e-03	5.04158120e-05	4	true
6.17550622643078	smoothSolver	1.31448670e-03	7.91824600e-10	3	6.40715840e-03	2.24212350e-09	3	3.61919200e-03	5.49219850e-10	4	false	GAMG	8.10984140e-03	5.25401190e-05	4	true
6.177125039324754	smoothSolver	1.31447930e-03	7.89286410e-10	3	6.39085140e-03	2.22305430e-09	3	3.59505700e-03	5.50642610e-10	4	false	GAMG	7.73139820e-03	4.60001220e-05	4	true
6.178743490969486	smoothSolver	1.31436810e-03	7.86531360e-10	3	6.37537540e-03	2.20414970e-09	3	3.60325510e-03	5.43816960e-10	4	false	GAMG	8.74830110e-03	5.08079000e-05	4	true
6.18036159660283	smoothSolver	1.31422680e-03	7.83023900e-10	3	6.36038350e-03	2.18434270e-09	3	3.88810800e-03	6.08525420e-10	4	false	GAMG	8.76900440e-03	5.54875860e-05	4	true
6.181979370155317	smoothSolver	1.31460050e-03	7.81726470e-10	3	6.34594610e-03	2.16884570e-09	3	3.93936110e-03	5.93973500e-10	4	false	GAMG	8.13464500e-03	4.92440920e-05	4	true
6.183596825939869	smoothSolver	1.31464810e-03	7.79138540e-10	3	6.33195220e-03	2.15112700e-09	3	3.71937330e-03	5.77445610e-10	4	false	GAMG	8.05725350e-03	4.77614810e-05	4	true
6.185213978491998	smoothSolver	1.31469100e-03	7.76765160e-10	3	6.31790420e-03	2.13376330e-09	3	3.66016150e-03	6.00200740e-10	4	false	GAMG	8.61970110e-03	5.27817790e-05	4	true
6.186830841930941	smoothSolver	1.31460380e-03	7.75321890e-10	3	6.30379330e-03	2.11794020e-09	3	3.66037460e-03	5.96375780e-10	4	false	GAMG	8.45633150e-03	4.79105230e-05	4	true
6.18844743041251	smoothSolver	1.31477040e-03	7.73665060e-10	3	6.29039950e-03	2.10157900e-09	3	3.62585560e-03	5.88971530e-10	4	false	GAMG	8.42698470e-03	4.99897840e-05	4	true
6.190063758904528	smoothSolver	1.31462990e-03	7.71517510e-10	3	6.27688130e-03	2.08424850e-09	3	3.64970680e-03	6.04333100e-10	4	false	GAMG	8.44651260e-03	4.90562990e-05	4	true
6.191679841907564	smoothSolver	1.31479720e-03	7.70457720e-10	3	6.26330730e-03	2.06895070e-09	3	3.64590460e-03	6.38365600e-10	4	false	GAMG	8.17042450e-03	4.83572230e-05	4	true
6.193295693730104	smoothSolver	1.31502350e-03	7.69520550e-10	3	6.24946290e-03	2.05343670e-09	3	3.60925660e-03	6.65352140e-10	4	false	GAMG	8.64937760e-03	5.28096320e-05	4	true
6.194911329346193	smoothSolver	1.31472930e-03	7.68034820e-10	3	6.23509430e-03	2.03631200e-09	3	3.62262440e-03	7.34172780e-10	4	false	GAMG	8.66506170e-03	5.15939700e-05	4	true
6.196526763968716	smoothSolver	1.31475660e-03	7.66773170e-10	3	6.22086590e-03	2.01939250e-09	3	3.76194150e-03	7.87007620e-10	4	false	GAMG	8.65520500e-03	5.09169760e-05	4	true
6.198142012695565	smoothSolver	1.31495640e-03	7.66033690e-10	3	6.20647080e-03	2.00303030e-09	3	3.90277210e-03	9.87071160e-10	4	false	GAMG	8.80226690e-03	5.09209150e-05	4	true
6.199757090360764	smoothSolver	1.31506270e-03	7.65953780e-10	3	6.19208350e-03	1.98751560e-09	3	3.75312870e-03	8.05671920e-10	4	false	GAMG	8.93748630e-03	5.47867840e-05	4	true
6.201372011638736	smoothSolver	1.31520430e-03	7.66329870e-10	3	6.17826890e-03	1.97280600e-09	3	3.79681370e-03	7.30976450e-10	4	false	GAMG	8.73860850e-03	5.20188670e-05	4	true
6.202986791160503	smoothSolver	1.31565060e-03	7.67237850e-10	3	6.16573670e-03	1.95856920e-09	3	3.66339410e-03	7.34299220e-10	4	false	GAMG	8.30245000e-03	5.59694470e-05	4	true
6.204601443949407	smoothSolver	1.31584220e-03	7.67608410e-10	3	6.15319290e-03	1.94439810e-09	3	3.71431080e-03	8.16340000e-10	4	false	GAMG	8.35046850e-03	4.86798060e-05	4	true
6.206215984827958	smoothSolver	1.31628190e-03	7.68730580e-10	3	6.14158580e-03	1.93136870e-09	3	3.77083090e-03	8.03408600e-10	4	false	GAMG	8.09973660e-03	5.47883150e-05	4	true
6.207830429143407	smoothSolver	1.31643280e-03	7.69470390e-10	3	6.13017050e-03	1.91766240e-09	3	3.72394610e-03	8.27692020e-10	4	false	GAMG	7.53574100e-03	5.00988180e-05	4	true
6.209444792101806	smoothSolver	1.31678120e-03	7.70966250e-10	3	6.11971920e-03	1.90518000e-09	3	3.68704980e-03	8.83296180e-10	4	false	GAMG	7.92957770e-03	4.98244250e-05	4	true
6.211059089180648	smoothSolver	1.31710080e-03	7.72693540e-10	3	6.10976770e-03	1.89352570e-09	3	3.81025110e-03	9.36434700e-10	4	false	GAMG	8.75004640e-03	5.09715070e-05	4	true
6.212673335420894	smoothSolver	1.31730090e-03	7.74827860e-10	3	6.10016040e-03	1.88324390e-09	3	4.02243850e-03	1.03927510e-09	4	false	GAMG	9.47279020e-03	5.70669600e-05	4	true
6.214287545101339	smoothSolver	1.31733070e-03	7.77900070e-10	3	6.09076300e-03	1.87389300e-09	3	3.91152150e-03	1.05149440e-09	4	false	GAMG	8.71166030e-03	5.35027310e-05	4	true
6.215901733154326	smoothSolver	1.31757480e-03	7.80202320e-10	3	6.08169870e-03	1.86351880e-09	3	3.76409420e-03	9.66945620e-10	4	false	GAMG	8.82038670e-03	5.45020760e-05	4	true
6.217515915003029	smoothSolver	1.31791490e-03	7.83177300e-10	3	6.07265130e-03	1.85457730e-09	3	3.84530450e-03	1.09129340e-09	4	false	GAMG	9.30396370e-03	5.60120540e-05	4	true
6.219130106215985	smoothSolver	1.31805670e-03	7.86072420e-10	3	6.06305380e-03	1.84636050e-09	3	3.86814290e-03	1.17265380e-09	4	false	GAMG	8.82082240e-03	5.24824460e-05	4	true
6.220744322186214	smoothSolver	1.31824500e-03	7.89572700e-10	3	6.05364610e-03	1.83922720e-09	3	3.87098840e-03	1.06532770e-09	4	false	GAMG	8.79991630e-03	5.32472090e-05	4	true
6.222358577974211	smoothSolver	1.31851720e-03	7.93456110e-10	3	6.04418590e-03	1.83225860e-09	3	4.05883830e-03	1.35878880e-09	4	false	GAMG	7.66632780e-03	5.09176510e-05	4	true
6.223972888689885	smoothSolver	1.31889950e-03	7.97355430e-10	3	6.03530390e-03	1.82626300e-09	3	3.70763630e-03	1.08796480e-09	4	false	GAMG	7.99596030e-03	5.06612550e-05	4	true
6.225587269500862	smoothSolver	1.31923310e-03	8.01466810e-10	3	6.02643570e-03	1.82091410e-09	3	3.77585470e-03	1.09220430e-09	4	false	GAMG	8.57505740e-03	5.05013350e-05	4	true
6.227201735108761	smoothSolver	1.31923800e-03	8.06163380e-10	3	6.01765020e-03	1.81726390e-09	3	3.75382540e-03	1.01723410e-09	4	false	GAMG	9.04017270e-03	5.41468520e-05	4	true
6.228816300280283	smoothSolver	1.32000190e-03	8.10896840e-10	3	6.00902890e-03	1.81430710e-09	3	3.85027610e-03	1.04474050e-09	4	false	GAMG	8.76279700e-03	5.66908870e-05	4	true
6.230430980235723	smoothSolver	1.32059070e-03	8.15470570e-10	3	6.00133710e-03	1.81237660e-09	3	3.63317130e-03	9.79608130e-10	4	false	GAMG	8.59767170e-03	5.54665600e-05	4	true
6.232045789986463	smoothSolver	1.32093390e-03	8.20448600e-10	3	5.99370770e-03	1.81212690e-09	3	3.70838490e-03	1.01746300e-09	4	false	GAMG	7.69684490e-03	5.10407210e-05	4	true
6.233660744355216	smoothSolver	1.32146850e-03	8.25627910e-10	3	5.98703670e-03	1.81291520e-09	3	3.70991190e-03	1.00848710e-09	4	false	GAMG	7.74100950e-03	5.48002970e-05	4	true
6.235275858509038	smoothSolver	1.32189640e-03	8.30785460e-10	3	5.98140780e-03	1.81429810e-09	3	3.64524820e-03	1.02339330e-09	4	false	GAMG	7.57794790e-03	5.38169300e-05	4	true
6.236891147632917	smoothSolver	1.32248270e-03	8.35985320e-10	3	5.97671370e-03	1.81621550e-09	3	3.63203970e-03	1.03804350e-09	4	false	GAMG	8.10964080e-03	5.40607080e-05	4	true
6.238506627201192	smoothSolver	1.32256810e-03	8.41052850e-10	3	5.97256610e-03	1.81862300e-09	3	3.85266220e-03	1.46196170e-09	4	false	GAMG	7.70398680e-03	5.25300520e-05	4	true
6.240122312393082	smoothSolver	1.32286140e-03	8.46341260e-10	3	5.96906300e-03	1.82181910e-09	3	3.78521450e-03	1.37744900e-09	4	false	GAMG	8.12445910e-03	5.35167820e-05	4	true
6.241738217890298	smoothSolver	1.32310610e-03	8.51961310e-10	3	5.96528960e-03	1.82521670e-09	3	3.70491890e-03	1.19805030e-09	4	false	GAMG	8.44996290e-03	5.31877310e-05	4	true
6.243354358214039	smoothSolver	1.32339300e-03	8.57652280e-10	3	5.96149300e-03	1.82929780e-09	3	3.71435770e-03	1.23385860e-09	4	false	GAMG	8.98777590e-03	5.40342710e-05	4	true
6.244970747888905	smoothSolver	1.32382050e-03	8.63539240e-10	3	5.95795550e-03	1.83392700e-09	3	3.75807450e-03	1.27339610e-09	4	false	GAMG	8.32588690e-03	5.22242280e-05	4	true
6.246587401363364	smoothSolver	1.32454680e-03	8.69488820e-10	3	5.95422820e-03	1.83848740e-09	3	3.79521910e-03	1.20290440e-09	4	false	GAMG	7.96695450e-03	5.39428940e-05	4	true
6.248204333237391	smoothSolver	1.32506190e-03	8.75165150e-10	3	5.95086870e-03	1.84337200e-09	3	3.70843750e-03	1.29651630e-09	4	false	GAMG	7.73920950e-03	5.18830550e-05	4	true
6.249821558258574	smoothSolver	1.32543490e-03	8.81065570e-10	3	5.94778540e-03	1.84845800e-09	3	3.69399870e-03	1.28853900e-09	4	false	GAMG	7.75272970e-03	5.27457030e-05	4	true
6.251439090973533	smoothSolver	1.32584270e-03	8.87084440e-10	3	5.94497250e-03	1.85416650e-09	3	4.02222900e-03	1.76529490e-09	4	false	GAMG	8.02309440e-03	5.27722320e-05	4	true
6.253056945799631	smoothSolver	1.32641950e-03	8.93127700e-10	3	5.94265720e-03	1.86041190e-09	3	3.86444130e-03	1.49847040e-09	4	false	GAMG	8.36631760e-03	5.59902310e-05	4	true
6.254675137320294	smoothSolver	1.32691560e-03	8.98797510e-10	3	5.94037090e-03	1.86675320e-09	3	3.71242700e-03	1.39133250e-09	4	false	GAMG	8.33398860e-03	5.20473720e-05	4	true
6.256293680194406	smoothSolver	1.32739330e-03	9.04763930e-10	3	5.93853580e-03	1.87382370e-09	3	3.68643220e-03	1.34814890e-09	4	false	GAMG	8.94072390e-03	5.76731880e-05	4	true
6.25791258919547	smoothSolver	1.32805630e-03	9.10682220e-10	3	5.93756400e-03	1.88137620e-09	3	3.78063030e-03	1.39222260e-09	4	false	GAMG	8.42818200e-03	5.77457720e-05	4	true
6.259531878709257	smoothSolver	1.32869160e-03	9.16751460e-10	3	5.93699760e-03	1.88970150e-09	3	3.71865500e-03	1.39905020e-09	4	false	GAMG	7.87023810e-03	5.14608680e-05	4	true
6.261151562278426	smoothSolver	1.32967760e-03	9.23221630e-10	3	5.93768590e-03	1.89846100e-09	3	3.64762130e-03	1.43784480e-09	4	false	GAMG	7.37641960e-03	5.28819670e-05	4	true
6.262771653584254	smoothSolver	1.33027100e-03	9.29282920e-10	3	5.93938260e-03	1.90769580e-09	3	3.65680930e-03	1.45235140e-09	4	false	GAMG	7.76286170e-03	5.42863110e-05	4	true
6.26439216667277	smoothSolver	1.33068430e-03	9.35197570e-10	3	5.94202450e-03	1.91765170e-09	3	3.69940120e-03	1.44424580e-09	4	false	GAMG	8.15568950e-03	5.28889170e-05	4	true
6.266013115187627	smoothSolver	1.33111480e-03	9.41379390e-10	3	5.94521270e-03	1.92784410e-09	3	3.69131080e-03	1.51999450e-09	4	false	GAMG	8.33047360e-03	5.76496940e-05	4	true
6.267634513237914	smoothSolver	1.33150830e-03	9.47410260e-10	3	5.94838970e-03	1.93854850e-09	3	3.70830100e-03	1.48798780e-09	4	false	GAMG	8.45334560e-03	5.57249740e-05	4	true
6.26925637454656	smoothSolver	1.33192840e-03	9.53671110e-10	3	5.95129750e-03	1.95018880e-09	3	3.61157140e-03	1.40094040e-09	4	false	GAMG	8.64614140e-03	5.73106580e-05	4	true
6.270878713105789	smoothSolver	1.33213530e-03	9.59536290e-10	3	5.95416820e-03	1.96208250e-09	3	3.63071940e-03	1.49778130e-09	4	false	GAMG	8.61562790e-03	5.42818260e-05	4	true
6.272501542532592	smoothSolver	1.33288350e-03	9.65668320e-10	3	5.95721050e-03	1.97397990e-09	3	3.62491100e-03	1.44539240e-09	4	false	GAMG	8.14765760e-03	5.52840440e-05	4	true
6.274124876256817	smoothSolver	1.33352290e-03	9.71756430e-10	3	5.96040210e-03	1.98622880e-09	3	3.67847730e-03	1.52985550e-09	4	false	GAMG	8.18544870e-03	5.21029350e-05	4	true
6.275748727094858	smoothSolver	1.33409290e-03	9.77695930e-10	3	5.96403330e-03	1.99860070e-09	3	3.63592820e-03	1.48767180e-09	4	false	GAMG	7.79327190e-03	5.34824330e-05	4	true
6.277373108097844	smoothSolver	1.33459620e-03	9.83691910e-10	3	5.96814950e-03	2.01161830e-09	3	3.59743460e-03	1.48242270e-09	4	false	GAMG	8.19321270e-03	5.42675440e-05	4	true
6.278998032316371	smoothSolver	1.33481110e-03	9.89544250e-10	3	5.97200600e-03	2.02450410e-09	3	3.80392520e-03	1.67590600e-09	4	false	GAMG	9.23289430e-03	5.37399560e-05	4	true
6.280623512327527	smoothSolver	1.33535200e-03	9.95412340e-10	3	5.97585960e-03	2.03767710e-09	3	3.81446370e-03	1.81506810e-09	4	false	GAMG	9.18510780e-03	6.12217780e-05	4	true
6.282249561475414	smoothSolver	1.33620510e-03	1.00134520e-09	3	5.97972790e-03	2.05206690e-09	3	3.66267800e-03	1.65261100e-09	4	false	GAMG	8.02887420e-03	5.44862110e-05	4	true
6.283876192785756	smoothSolver	1.33710430e-03	1.00703660e-09	3	5.98393740e-03	2.06654350e-09	3	3.62426920e-03	1.57116140e-09	4	false	GAMG	8.02784290e-03	5.22160500e-05	4	true
6.285503418556296	smoothSolver	1.33806010e-03	1.01274700e-09	3	5.98914560e-03	2.08161000e-09	3	3.78990640e-03	1.68160380e-09	4	false	GAMG	8.09023440e-03	5.61713810e-05	4	true
6.287131251227222	smoothSolver	1.33873750e-03	1.01829550e-09	3	5.99549610e-03	2.09729410e-09	3	3.75454560e-03	1.57336790e-09	4	false	GAMG	7.70016400e-03	5.23628190e-05	4	true
6.288759703293121	smoothSolver	1.33948490e-03	1.02387700e-09	3	6.00316860e-03	2.11371910e-09	3	3.67767410e-03	1.59525000e-09	4	false	GAMG	8.04183550e-03	5.54802590e-05	4	true
6.290388787115503	smoothSolver	1.34007840e-03	1.02927580e-09	3	6.01182470e-03	2.13050210e-09	3	3.82012110e-03	1.76275410e-09	4	false	GAMG	7.99061460e-03	5.37579800e-05	4	true
6.292018514722497	smoothSolver	1.34059800e-03	1.03461000e-09	3	6.02118930e-03	2.14796530e-09	3	3.63678020e-03	1.67359790e-09	4	false	GAMG	7.75074610e-03	5.35447090e-05	4	true
6.293648897996746	smoothSolver	1.34120240e-03	1.03960870e-09	3	6.03112530e-03	2.16609470e-09	3	3.63858720e-03	1.69485620e-09	4	false	GAMG	7.77772690e-03	5.33681870e-05	4	true
6.295279948490677	smoothSolver	1.34186090e-03	1.04470890e-09	3	6.04068860e-03	2.18456460e-09	3	3.63670990e-03	1.66783450e-09	4	false	GAMG	8.24736750e-03	5.34301520e-05	4	true
6.296911677855945	smoothSolver	1.34246950e-03	1.04971750e-09	3	6.05017960e-03	2.20310640e-09	3	3.61493480e-03	1.78140330e-09	4	false	GAMG	8.42581280e-03	5.49142580e-05	4	true
6.298544097357823	smoothSolver	1.34330910e-03	1.05469900e-09	3	6.05962850e-03	2.22219210e-09	3	3.60299410e-03	1.70384440e-09	4	false	GAMG	8.06687530e-03	5.28755360e-05	4	true
6.300177218002676	smoothSolver	1.34416680e-03	1.05950350e-09	3	6.06962620e-03	2.24137420e-09	3	3.60068280e-03	1.75352950e-09	4	false	GAMG	8.23492560e-03	5.24461330e-05	4	true
6.301811051065105	smoothSolver	1.34481190e-03	1.06439710e-09	3	6.08004830e-03	2.26172010e-09	3	3.65154460e-03	1.79006970e-09	4	false	GAMG	8.26333070e-03	5.32419060e-05	4	true
6.303445607642191	smoothSolver	1.34555960e-03	1.06912740e-09	3	6.09111230e-03	2.28201560e-09	3	3.63366540e-03	1.81752530e-09	4	false	GAMG	8.22251050e-03	5.31658160e-05	4	true
6.305080898527308	smoothSolver	1.34609170e-03	1.07376920e-09	3	6.10218190e-03	2.30217270e-09	3	3.64477020e-03	1.78540140e-09	4	false	GAMG	8.18367640e-03	5.40857550e-05	4	true
