x,y,mean,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10
0.006000000052,0.01300000027,0.1316793427,5.456515595e-06,8.396956085e-05,2.490322554e-05,3.95272932e-05,0.0001146185039,-7.982518869e-06,0.0001283103236,0.001228026968,0.0008548309748,1.783862578e-06
0.006000000052,0.01350000035,0.1322624311,8.224138876e-06,9.109459323e-05,2.5541917e-05,4.45211241e-05,0.0001262195902,-1.63385518e-05,7.949643261e-05,0.001261848414,0.0009579674136,1.941573352e-06
0.006000000052,0.01449999958,0.1334741399,1.462459513e-05,0.0001054971225,2.654825703e-05,5.513538334e-05,0.0001479512612,1.590254103e-05,-5.056615225e-05,0.001268908693,0.001248063196,2.341851509e-06
0.006000000052,0.01499999966,0.1341266751,1.823279633e-05,0.0001129630054,2.697930936e-05,6.070028752e-05,0.0001569949254,5.696497277e-06,0.0001205734777,0.001642268009,0.001260097875,2.543726451e-06
0.006000000052,0.01499999966,0.1340911746,1.825317571e-05,0.0001127223524,2.69290255e-05,6.074546534e-05,0.0001571333158,5.710973015e-06,0.0001206433336,0.001642011557,0.001260327175,2.544502143e-06
0.006000000052,0.01600000076,0.135655956,2.72805216e-05,0.0001288836311,2.769007618e-05,7.388817279e-05,0.0001787941019,5.425761414e-05,0.0001395585468,4.40307234e-05,3.616147058e-05,6.930150148e-08
0.006000000052,0.01600000076,0.1356130943,2.730010382e-05,0.0001286131641,2.761380474e-05,7.370681378e-05,0.0001769482792,3.139009424e-05,-1.615433216e-05,0.001665655828,0.001560018385,2.968730881e-06
0.006000000052,0.01700000092,0.137458466,3.834243752e-05,0.0001457795591,2.846111617e-05,8.791437019e-05,0.0002042114063,2.491714362e-05,6.225430866e-05,0.002072245066,0.001775816104,3.465802552e-06
0.006000000052,0.01700000092,0.1373555064,3.836447041e-05,0.0001451817392,2.827264696e-05,8.795587997e-05,0.0002035962162,1.355846583e-05,2.898983511e-05,0.0001571380821,0.0002623291684,4.355275655e-07
0.006000000052,0.01649999991,0.1364628762,3.283888442e-05,0.0001367612779,2.795021142e-05,8.067401277e-05,0.0001895464324,3.88965899e-05,8.514792998e-05,9.316595482e-05,0.0001479865618,2.472611799e-07
0.006000000052,0.01800000109,0.1395989507,5.159921757e-05,0.0001636863951,2.926997906e-05,0.000104609726,0.0002248803235,9.87703951e-06,0.0001012545521,0.000567355411,0.000485973726,9.464777056e-07
0.006000000052,0.01733333431,0.1380622923,4.277788795e-05,0.0001511372595,2.868719798e-05,9.322494506e-05,0.0002090726227,1.336083451e-05,0.0002014177312,0.0005150556365,0.0002735676437,6.297335045e-07
0.006000000052,0.01900000125,0.1421632007,6.720984528e-05,0.0001826281362,3.039657827e-05,0.0001234814735,0.0002581218224,6.251262101e-05,0.0001032805011,0.0009137430469,0.0008865036107,1.666746759e-06
0.006000000052,0.01900000125,0.1420168936,6.720556733e-05,0.0001819091431,3.029788466e-05,0.0001231539147,0.0002547719121,2.488262596e-05,0.0001358789038,0.000959628572,0.0008030232735,1.575593817e-06
0.006000000052,0.001000000047,0.1263579354,-1.819548992e-07,4.618379828e-07,4.509045603e-07,-1.660956236e-07,-2.211128596e-07,-7.139092432e-07,-1.849779166e-07,1.057762164e-06,-7.901186986e-07,-5.371499528e-10
0.006000000052,0.0003333333298,0.1263391525,-6.004154082e-08,1.414269583e-07,8.385682788e-08,-2.155719834e-08,-6.806497476e-08,-1.180425845e-07,-5.558333391e-08,2.549041167e-07,-1.749590542e-07,-1.075576575e-10
0.006000000052,0,0.1263300031,0,0,-0,-0,-0,0,0,0,-0,-0
