x_m,x_mm,mean_min,mean_max,rms_min,rms_max,sym_mean,anti_mean,A1_min,A1_max,A2_min,A2_max,phase1_min,phase1_max,phase2_min,phase2_max,coh_min,coh_max,lag_min,lag_max,corr_min,corr_max,fin_pair_corr,active_min,active_max,valid_min,valid_max
0.009870532499999998,9.870532499999998,3.3440445131892855,3.3146504929316936,0.04133959098476062,0.04691391278087035,3.329347503060495,-0.01469701012879163,0.00396988841382948,0.002501625961065496,0.009105059940799656,0.00564305842890057,0.41502141499785467,0.35110219307139445,1.8238712203129441,2.3134379079851235,0.7228546239588897,0.7011734519765107,0.004999999999999893,0.004999999999999893,0.564774184091205,0.4271630754121562,0.7273111223488664,0.0,0.0,1.0,1.0
0.010216677499999998,10.216677499999998,3.094305076449507,3.0438852862273986,0.04774143711810779,0.058370027204525665,3.0690951813384566,-0.025209895111055144,0.0029541734650017563,0.005812061601115874,0.009947733492172896,0.00545145810447443,1.093189319570298,1.1671819575771343,1.823656747699777,1.8859105705647314,0.7301691610084611,0.7151649249668195,0.004999999999999893,0.009999999999999787,0.5630408107957268,0.42150690042158645,0.6126529808627876,0.0,0.0,1.0,1.0
0.0105628225,10.5628225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
0.010908967499999998,10.908967499999997,3.4252187948400903,3.3654818840035543,0.05085232469654978,0.05894280099508621,3.3953503394218227,-0.029868455418267582,0.0019845643796453202,0.006250856474742078,0.010617721014769637,0.007466995876992035,-1.8304679922057197,0.9844270451714203,1.9612500151038403,1.665568260366511,0.7154718919561873,0.6495239548840385,0.004999999999999893,0.009999999999999787,0.5750764271382005,0.4693493256304755,0.5218151949103295,0.0,0.0,1.0,1.0
0.011255112499999997,11.255112499999997,3.24027685465809,3.1448191241486843,0.06620927323119291,0.07894481862447332,3.1925479894033884,-0.047728865254698626,0.005446156179669935,0.012074187930939308,0.011741612543908006,0.011335014550498831,-2.2891484691583384,1.2187159298678412,2.033455661293563,1.336041648621438,0.695796284815411,0.6486733431025763,0.004999999999999893,0.009999999999999787,0.5338464493014043,0.46529667729966634,0.3270262328081358,0.0,1.0,1.0,1.0
0.011601257499999997,11.601257499999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
0.011947402499999997,11.947402499999997,3.6129459448217207,3.4998840026898637,0.0748592687807859,0.08399066799250553,3.556414973755795,-0.056530971065926236,0.011372150517792293,0.012823714522052889,0.012278695133531194,0.015120014738106091,-1.9525745463088875,1.0767213764385661,2.1557432044221834,1.316937770206552,0.6346973193049441,0.6072310259762309,-0.0749999999999984,0.009999999999999787,-0.5176225893573574,0.48995259398553387,0.2010020460455868,1.0,1.0,1.0,1.0
0.012293547499999998,12.293547499999999,3.5702833419515607,3.3933507191145886,0.11210321702144518,0.1236366136203739,3.4818170305330765,-0.08846631141848806,0.019861172832669666,0.022401213768487447,0.014197280538807786,0.02527321523750265,-1.883326464326972,1.1418126784685287,2.226569792959728,1.1885713362014514,0.5618047577682669,0.34019518141938326,-0.0749999999999984,0.01499999999999968,-0.47436959149295627,0.4876028543637452,0.010587101232248331,1.0,0.0,1.0,1.0
0.012639692499999997,12.639692499999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
0.012985837499999998,12.985837499999999,4.262610636092157,4.023525735087719,0.14630771863335987,0.1537215080969972,4.143068185589948,-0.11954245050222032,0.031461098258011626,0.02787112457783414,0.016211342153895386,0.03513964107339324,-1.6775358053291012,1.0168293317230974,2.290523520188309,1.2186516364536648,0.5532764481178208,0.572298837067728,-0.0749999999999984,0.01499999999999968,-0.4578914755594491,0.5048421551945957,-0.09394777308722786,1.0,1.0,1.0,1.0
0.013331982499999999,13.331982499999999,5.394512396402797,4.9250003662467385,0.3001625164502548,0.31066311750977893,5.159756381324772,-0.23475601507802485,0.06671131591768761,0.06024146424627076,0.025615710174835084,0.07538369732225728,-1.5287519345292764,1.0149624962019443,2.267916247178211,1.1873561024189652,0.5638007100990168,0.7218959157117003,-0.3849999999999918,0.01499999999999968,-0.42585979369495713,0.5232133560514592,-0.193765787362149,1.0,1.0,1.0,1.0
0.013678127499999998,13.678127499999999,3.182521437175111,2.9796462239622388,0.17128360789824548,0.17643559293208239,3.0810838305686823,-0.10143760660643708,0.03987959799349265,0.03354346396205442,0.014459421455282307,0.04349199276250515,-1.4747328471913104,0.9608151123719758,2.2498021445331533,1.207360138394969,0.5660422159514213,0.7422146605915169,-0.3849999999999918,0.01499999999999968,-0.42704850438812186,0.532477201012147,-0.20283846962845445,1.0,1.0,1.0,1.0
